date,oversized blazer,wide-leg jeans,cargo pants,ballet flats,puffer jacket,slip dress,trench coat,chunky sneakers,year,week_in_year
2024-07-21,43.778661771325154,68.7194401058666,24.996484496312554,53.786634128032034,26.27131581134091,46.78642004746582,49.71015571788791,22.492420284823375,3,30
2024-07-28,45.502418557062384,63.94491805374023,35.79439660556843,49.056599267835445,29.56643230534033,50.092742373601,50.56202654152476,19.43238613647112,3,31
2024-08-04,44.12873287964266,54.93195347595548,29.080657342013254,48.098692922432306,37.41379003327213,46.60195201756541,56.32162808446402,25.11638184253542,3,32
2024-08-11,46.00709057370998,61.41130171368066,37.11817844212921,48.056765984203096,40.385054656270604,46.82976565586269,50.657902543363065,26.92786420504325,3,33
2024-08-18,50.25450222452849,61.808837945362676,46.10756578326176,49.962309580056306,35.02091081428153,47.44731541053228,51.58833470108298,28.424699076017923,3,34
2024-08-25,51.025517910841266,58.00601331292928,24.591350450638934,46.470807891169684,39.88781588285884,45.70094412090859,48.90408822739361,36.92625211347279,3,35
2024-09-01,42.2719056432019,57.55034893650865,36.92445767881404,44.541889305914594,44.05186590767789,41.76500731936895,54.24870200178342,29.616336487323657,3,36
2024-09-08,46.22589611078563,53.782841739551785,27.412832386349393,45.850467040637795,49.231304438043146,43.20233216297465,54.12350032753444,36.97377186607634,3,37
2024-09-15,46.42562540039357,48.98621490179983,36.89333259802461,41.627905477597544,45.512938661906475,44.461845612420454,53.64542278964244,37.569976265329096,3,38
2024-09-22,46.178099103462245,56.49886960089298,34.93314417266024,45.892029648460664,49.36702667622928,36.25775611136007,52.87711950475966,41.817810211613896,3,39
2024-09-29,46.62844433645418,59.78290033713201,36.88152988282197,47.69534672271721,59.03317986161441,36.041481446645484,51.28584149623072,38.36620526076812,3,40
2024-10-06,46.89395825633054,58.24127013597927,33.340738944721664,43.90987142447118,55.04827564614564,30.65823963934139,49.230200965947674,42.883855919194026,3,41
2024-10-13,51.71479114720366,49.36675850529146,40.75190304082736,43.526994719743854,62.7685501395067,35.21282018935999,48.00985290124093,39.7632798394608,3,42
2024-10-20,50.729550688185135,51.37612283969645,32.48942216559279,45.373694039038675,67.6339746122928,29.70464812686786,53.86905526664514,42.847206243159945,3,43
2024-10-27,45.09505467601429,54.044810991867415,43.906502822548,38.40710827922422,71.20572015745309,25.087451197635577,51.71715396192298,35.6893868778255,3,44
2024-11-03,51.58220474557204,52.50232185088123,37.956681597698996,46.45271383172032,72.06907595330298,25.68483765247354,46.63680796559989,31.679657226715662,3,45
2024-11-10,52.84113552160621,58.12027603012093,34.625579225846764,54.598304424625354,73.61488559858984,19.725501002168116,47.99838929507476,44.21765602457787,3,46
2024-11-17,52.111083214346436,59.85919186943366,47.23980911912776,45.46571031887477,79.11021363907402,18.361151830400576,46.01182598604487,44.850431682927166,3,47
2024-11-24,55.579999687885866,55.04577201604039,41.18761581277034,46.09808826175817,78.91318343091994,15.436815677589925,42.43938070221366,45.38808483001183,3,48
2024-12-01,53.77149420100199,62.27726675017265,49.64999778922294,49.37827479351442,77.19104534566056,15.230434847270802,45.15860182970423,41.68633423842073,3,49
2024-12-08,54.8172880505587,62.29879359261988,47.42559018899706,52.83494297419632,79.89654893482418,21.396821793016375,42.08485572739953,49.98148228100778,3,50
2024-12-15,55.56083885053237,59.3318061353677,39.81975546823425,51.6236280733468,81.15082340565709,14.317377150966209,39.10008661701676,42.35303165298547,3,51
2024-12-22,50.08233346933528,60.86367310428578,43.08987739119065,43.06832170215984,84.93713965592343,17.417615707627597,36.085759298026325,45.97663029183968,3,52
2024-12-29,56.781238635065925,55.855564970169866,44.27143971125447,52.086364342679516,81.48882458729902,13.329968511574162,34.35602727445611,46.700625108833954,4,1
2025-01-05,55.835823223672676,60.94672122488584,50.18539137394217,58.985273410344256,81.69696194532615,18.257639930067622,36.43686160602979,51.15289556141946,4,2
2025-01-12,55.02014661067334,62.11624774448113,46.05500406837118,54.009919983938374,74.73708448806514,13.358799692429326,35.80008850970572,42.89183367293473,4,3
2025-01-19,63.529809440048005,62.6611808736996,45.16414993415007,49.53916340182908,73.12665985565694,17.32332392881887,31.9555320428703,41.35539135925105,4,4
2025-01-26,61.28696149183453,63.261601651295436,43.74127922757747,54.68362043392301,71.76676424571195,18.431322148314067,35.1027439758076,37.71067572395012,4,5
2025-02-02,60.118828511666536,62.736225386245415,44.34772869270284,50.79373676965301,69.49402119204275,26.60507857760007,31.586875263463536,49.57588135106569,4,6
2025-02-09,58.82406878556637,60.99677887137682,49.70550645807177,59.082373653553844,64.0712494298878,23.122235300186667,32.23138731637398,44.64470760579145,4,7
2025-02-16,61.58129655594434,62.341281307378146,44.36896388431786,53.20332714051738,67.82873681354909,21.29614271816429,28.77306109554085,44.294860621149546,4,8
2025-02-23,63.69222645639252,64.08609332728837,42.57389476488113,56.90834883893817,63.43330451961311,27.178462621924538,25.90410121733364,54.40497477906145,4,9
2025-03-02,58.09793629907923,60.29170884230356,41.63233409761797,54.64384545248553,56.49190716474338,33.75689867897314,27.691795277010176,42.62638376657969,4,10
2025-03-09,60.24420298091007,60.925062914910384,41.353556313513444,56.01624882940628,55.89418402427359,24.805640402320684,22.802245214340925,35.43727833800554,4,11
2025-03-16,62.343430195737234,58.697335428022654,37.58625943387277,62.449999341573715,51.196704119782645,29.611973893914122,27.621266224946897,39.11478664122317,4,12
2025-03-23,53.19394397269376,56.481634311379686,39.77378613152729,58.52717630538805,49.31162863707619,33.923752784496095,22.789175867066398,35.18147457646104,4,13
2025-03-30,57.85738682724204,59.03282283216566,48.31177508788551,56.64693121694361,39.87477628192603,35.88474136132014,28.14869841746461,36.609038790538804,4,14
2025-04-06,55.52379950080893,54.7134439311613,41.004727249250585,54.87413704488547,40.42120729885077,38.60244006078967,24.375316218646375,35.6246612682724,4,15
2025-04-13,54.9416524825059,56.326918625638434,44.140387326336416,52.55508812912745,37.88727101513295,38.07419896488163,28.78195076847455,33.86389537130942,4,16
2025-04-20,52.128612715037136,53.92688319756652,30.886349182199176,54.15242061646113,37.436963344578295,48.46808954838135,22.636045236817907,29.55870241435883,4,17
2025-04-27,52.12089780272138,51.508810303754714,42.54854650958086,57.85812112715232,31.523530953953852,42.10734944617993,24.579469612570144,40.378918360559254,4,18
2025-05-04,55.38176836690058,49.95262577570784,39.107020383434765,59.967008156733286,24.112351410433277,47.71565264840214,28.55114845570889,34.05995657647858,4,19
2025-05-11,46.43398313326609,47.91307157742826,37.3144071606793,54.74958564580753,26.937731930256238,53.196347405297125,31.883439866907338,30.82538860581166,4,20
2025-05-18,46.04886699680043,43.04180484545711,39.46916363335113,60.462743046930285,28.929781400298204,51.49838354421469,34.47918782179937,33.66237645315655,4,21
2025-05-25,48.99268943925758,47.776463050378,36.2908300317717,52.854011556178335,28.57360284745791,49.96048636657487,30.82597119093356,31.501517109079664,4,22
2025-06-01,39.35836233676237,46.145775872174205,29.336814492723832,53.50336855287822,33.01221298659905,49.938801330196824,37.5211797062921,29.826530392183095,4,23
2025-06-08,44.71167261120316,47.062277072592224,41.11421808068438,50.16597612543101,29.566000062481308,54.15695408359455,32.49622449208952,30.729000975155106,4,24
2025-06-15,37.88189945116637,42.27289213832367,38.030070516716385,55.5604999545063,28.16693288089313,53.21418531172351,38.03896290029338,27.979799457943535,4,25
2025-06-22,42.20581945093427,49.235425149378,35.47990749554906,58.07779211131439,28.154702182956722,56.51459227101014,33.28592165419297,29.790902043132157,4,26
2025-06-29,38.52885492861488,42.435140251058094,32.598532395623316,45.72428642048362,32.10663766692616,51.88020058272925,38.71208003524076,30.008046529356815,4,27
2025-07-06,37.03851570053732,41.309587339436234,30.366328329344995,49.233157876232255,27.778208326413854,58.47529677341884,31.716817083521654,27.747163752485076,4,28
2025-07-13,36.14772448289343,41.62114512583775,36.98349964707498,53.371533273762594,30.104691008687503,56.09216428781468,36.60638690281017,26.513564446208488,4,29
2025-07-20,35.032454937242235,40.32849326005995,42.44796637764973,44.58860800088761,28.475147114285683,55.77289033975946,42.53116296447326,33.98668386922311,4,30
2025-07-27,37.95316697214077,51.25982961473257,36.78101414584311,50.029354519190655,37.47800182797974,58.724964554979344,38.27943216281608,26.56075105377723,4,31
2025-08-03,41.42317967632391,52.048878303125676,30.482154778816366,51.441107458133416,36.15616412389434,52.0224157032647,44.50528187424151,30.74557475171351,4,32
2025-08-10,39.80717877688505,51.09418292911768,37.03087242320701,47.5063478869401,34.902953737862056,49.82865302475696,46.86996724620478,31.60889457243818,4,33
2025-08-17,40.05869920275945,47.99033870028118,36.106848211289034,48.466060309138406,39.01746331243957,48.776673052931905,43.48648494768918,28.321151111194602,4,34
2025-08-24,41.41663280771981,57.48807571998461,40.037586228508815,51.69280171617261,43.4987851259655,48.01475859240541,42.83048672263526,28.341507924841657,4,35
2025-08-31,46.27391963767101,52.33458448788876,39.3381757106968,51.90562307049404,44.07145509318993,46.27296624823094,44.96010325158532,30.95894451995806,4,36
2025-09-07,48.05153745257749,53.86043570565549,25.362255978518505,45.58572713825787,46.27682485635208,41.81811749626424,44.018718806721324,31.182536407126513,4,37
2025-09-14,43.40464370336636,60.19172804728638,39.939833650053274,43.953329270854155,49.124346521422424,35.85169490096557,47.02306156233274,28.06428228815667,4,38
2025-09-21,44.388887373800436,59.00338414744137,34.25072225494633,42.643679027875095,55.40123120206953,37.73527239939802,47.90949897085119,32.001467245887866,4,39
2025-09-28,48.493306579952986,64.71492494928712,33.12849928754349,48.268364021342805,56.633313706453414,37.92384166092892,46.8176216699613,36.347585063596284,4,40
2025-10-05,52.88566374029185,59.88683627723727,38.64914507365555,41.242074102483016,59.62982503316607,34.65282421587985,52.73881870741696,40.98672249245827,4,41
2025-10-12,52.690152422092474,58.928374206296425,41.66274944154408,44.70961403604166,60.162980596560956,35.2600040516725,45.37954378769503,38.746129969125136,4,42
2025-10-19,46.457843368692146,59.21673692829934,34.09098160128166,45.977518944053784,67.4199668059353,35.00589282300455,51.373183920471206,26.7009852766978,4,43
2025-10-26,50.401103009330434,56.399695189426765,44.117366210841865,44.45499416175207,69.4392493673897,28.99764619805619,43.57574119312682,40.198302862155984,4,44
2025-11-02,49.40229323803514,61.94890681291678,44.99846598090376,47.18877569632913,71.5437571804811,28.588337011860354,46.26130987573439,35.8951561826695,4,45
2025-11-09,52.41112572629572,67.01549955075234,42.770891037222135,54.51538359496161,75.3168821649296,24.638940933890055,48.7853069685204,40.39178417876259,4,46
2025-11-16,59.05961958798804,66.12415775775973,39.73331661140863,47.01151286617659,78.82525679291207,25.575283490064816,47.68196413898849,38.927264975223295,4,47
2025-11-23,51.01606377745477,65.07822056897794,39.88151354088671,46.699652557812726,80.16484702708708,24.342963264977246,41.94987251017256,38.56529603351729,4,48
2025-11-30,51.45906143087323,62.66007204132741,48.464218790709594,51.748310974293574,80.79159951924315,20.251341923191013,43.68369046291375,39.222472472548596,4,49
2025-12-07,54.84436673735959,66.88515444039416,38.8356927856984,50.17501422021528,79.06191290433964,18.407667076925204,41.99111419943083,39.77571264317782,4,50
2025-12-14,59.17649400188685,69.7291591177676,49.610170532530944,54.57535964255838,78.30028940289453,14.862993039716612,37.73592116240562,45.41165515422424,4,51
2025-12-21,61.118927797432455,68.39060806403184,45.108470249253834,51.58849940961754,76.6500240834256,14.856049160143273,39.76992621335246,40.05534661242805,4,52
2025-12-28,61.456324332654255,67.92374088649063,45.742569823566754,51.21049918814099,77.34876738553213,13.786215757749876,42.03416046400957,44.504923622852054,5,1
2026-01-04,64.49178340796345,65.27177479976105,39.58499801673463,47.47800202436269,78.10891706461862,16.80382028154102,36.365424187889346,43.87843827114415,5,2
2026-01-11,56.418708326547545,70.41487922843454,46.05258401599125,48.843022708800774,74.20360251899265,13.237673989105433,35.15317569793693,42.669597766960706,5,3
2026-01-18,65.92881651227817,58.47819899514235,49.24305775493156,49.05527791121507,74.97531136779538,15.595313841461513,33.99566657570068,32.66432183042021,5,4
2026-01-25,61.987315245097115,68.99181483639025,41.51649841324505,56.53510884514797,69.55459345253942,10.172639174950628,26.163596092698015,44.01453144229928,5,5
2026-02-01,65.57455871646539,75.43154401637445,48.85152115843239,52.107228915302215,64.90298323052302,23.76041771752513,30.55714409783371,37.38317351227132,5,6
2026-02-08,59.75717689521954,62.97969562243866,47.12649878445276,60.7075713005906,69.48688260816327,19.545830390263646,24.838353256760954,41.67634483212406,5,7
2026-02-15,63.976409683071765,66.47025018630093,44.02434899384954,57.71649573804211,62.4962504495331,23.428833454001065,24.931908931374068,34.456508380868904,5,8
2026-02-22,64.78860042931062,66.76271137557957,49.7584801043797,57.5045724642,58.090946313527205,28.500961821627286,32.118397568880056,33.0769223185569,5,9
2026-03-01,67.5485896879473,64.8890230227693,37.17764248317468,56.23220259429493,53.84083931340151,27.273290527502688,23.937657663471864,45.13353130559514,5,10
2026-03-08,59.21125654023832,68.76843736089565,46.92051250680224,61.06173156139465,54.79739862962913,33.09530116303411,21.689764713502015,32.75364310232856,5,11
2026-03-15,63.831618544397884,66.34388914890532,51.45165181319881,57.10718054622985,53.9933620156672,27.535354949021666,26.741047856970418,40.46496208562206,5,12
2026-03-22,60.146823410339806,64.52706297016584,50.059199326574344,56.7757502850878,44.98354869193168,41.0210446927914,19.983501989649316,35.601090085242255,5,13
2026-03-29,64.47877564884426,65.47446699784996,45.06277111319078,63.386019987272476,41.903366888175405,39.68914167320997,21.205382537788743,32.64468774627403,5,14
2026-04-05,64.75755624981701,62.00962555558455,41.37532173190516,60.846191236568394,42.2044798207793,39.645001772808406,26.19875800445204,33.298504466977526,5,15
2026-04-12,65.66357459971266,70.24099634277977,38.99229852770389,58.90828093923612,30.128627207615672,45.833477053065515,22.66873857460953,27.38682631248141,5,16
2026-04-19,59.49563121265123,59.77258925675333,39.16005119615163,61.238068780826474,38.209832383132635,40.506275624845046,18.1281346746099,31.618859227463776,5,17
2026-04-26,63.11465486478356,58.41802602180722,41.28331778702461,58.91593524034409,36.61699654739659,45.47726529665028,24.89636932926979,26.4069598136204,5,18
2026-05-03,63.59361978771061,51.14577476942151,34.54389017198201,59.497515118835715,18.41373266887564,52.85043846226231,22.69722564946301,28.2177140238081,5,19
2026-05-10,53.7176880626898,53.07203746996435,39.435529507951344,55.25520256366608,23.805798175117037,44.90472207520725,29.287390250062156,32.58006644470416,5,20
2026-05-17,59.5930604951691,56.61118264311436,43.589526164324575,63.19038791732569,19.867212846729092,53.96281939581276,23.774435923527946,29.016678499996843,5,21
2026-05-24,59.72616522175208,47.740658630497755,33.53548097318123,54.45153811058453,19.55489118023118,55.418386056274336,29.79790886996862,21.26011958018046,5,22
2026-05-31,55.1692022820488,44.036375700610975,27.266124843772996,60.03093459322239,17.85288436063878,61.01614635027753,33.12856227185522,29.878074259685295,5,23
2026-06-07,51.42208633132849,49.620512134395845,26.31623597376782,53.953772592189246,20.763472648056066,51.37731883684678,26.490388209241434,25.84619847210401,5,24
2026-06-14,57.02048965713781,52.9596002093516,34.0908971131199,56.10627420645884,17.691315295552933,61.692076809324064,29.76775492820301,23.247941719172545,5,25
2026-06-21,49.77198825090784,48.64617377020892,30.30565969272274,55.07822021211286,15.487471513447268,55.63221276589494,32.85796621523341,28.09917014334184,5,26
2026-06-28,52.06888920776713,47.546078128410585,33.89723210311926,55.54706067743359,18.384215009789955,56.12143527512048,30.48417521426161,24.299392287838696,5,27
2026-07-05,51.78357893886795,43.369751858383786,28.381210040172984,48.86544581430383,21.60332700588438,53.64940982621219,35.230780785324825,20.319232288383777,5,28
2026-07-12,53.42820305299696,51.01687408065004,34.221812893591064,53.949581827303696,18.121449339375893,53.605600206412824,35.08992443607781,32.534735556806254,5,29
2026-07-19,48.86686585472511,52.633337213083074,30.86988870962047,55.65264930864907,18.77147672978804,57.337136908519376,36.338288104350895,25.36749645786389,5,30
2026-07-26,48.25433302112256,46.506589676242704,29.349892306228117,48.781303706372896,32.110640669306555,51.75724643119885,38.4771995671182,25.5149070536145,5,31
2026-08-02,50.26952015276406,56.60422737411801,31.57487427148776,49.15591520665717,26.966864052326393,56.003702187214415,39.7341143924558,24.711491107294155,5,32
2026-08-09,52.76571282239815,56.929158664159374,29.362622286272863,47.02349033335079,31.534066339570792,50.218601163826726,41.12051487144145,31.608048689648232,5,33
2026-08-16,56.49586904057016,59.487118344363445,43.110445816251584,47.14285855797716,34.043294008834614,46.74879721175425,39.84558826104058,25.38887773100455,5,34
2026-08-23,45.11375800248504,59.28127932385505,35.766263587995006,52.95187026425597,40.357285357243185,46.76486975690622,40.880841424087535,21.93492234092604,5,35
2026-08-30,50.70143766714421,60.883715053515246,39.70206745770873,44.49051646569141,47.64055932246604,47.127325801170024,42.97298599205136,26.03885331876711,5,36
2026-09-06,46.73068103794038,61.80992756324242,35.908990128850625,44.41777910925487,47.751432029333685,42.89483505911211,43.84280088443364,34.70130254628992,5,37
2026-09-13,53.394720380200624,64.10383326297311,34.73660379161288,51.879597217635194,45.17443149637551,41.315386047801226,43.16379335133116,33.357988790258986,5,38
2026-09-20,47.97959924035529,57.21862990697903,38.853257258943756,48.79234413225579,49.272600803868364,40.70115124293609,45.80095554089701,29.63418954959144,5,39
2026-09-27,49.33141540174455,59.27912480545241,44.99945216228678,53.22770893816585,55.85121446824643,39.212777361049504,39.57171627050609,36.757848270007166,5,40
2026-10-04,50.243587380145826,62.619682423060624,39.28528416814597,45.545447233921706,59.74563726606714,32.381484698431684,42.844360542940755,34.84972845456136,5,41
2026-10-11,52.52608770469528,65.42857514471406,38.63304401169714,47.39276208031028,58.71875203899585,27.558709389052197,44.04597185362062,31.363978653522672,5,42
2026-10-18,54.54486348145554,67.92301109505382,43.46168119142166,45.23893450776479,69.46386549640067,28.372002221355753,41.99765734383633,32.314544321879644,5,43
2026-10-25,55.91318883043711,68.62639530863852,45.540380599703525,47.948687443061466,66.61251629273909,27.118829945880467,48.966830328582674,34.81438191031649,5,44
2026-11-01,55.385780519209845,71.8510289438087,50.79981666060006,42.58390421179608,76.92194680653463,19.034891137435327,43.4874660789266,30.654585896417,5,45
2026-11-08,52.395756387537155,72.74431185131844,46.305013310435044,50.43489301104586,80.14368756999053,18.63627189495394,43.15926181416104,34.44584614860971,5,46
2026-11-15,59.57903941548234,67.42887508777972,48.10113333003848,49.90570715304077,75.81454838184195,17.253389487321133,40.23421720584992,36.06259497152795,5,47
2026-11-22,58.261109923981294,71.45215978012962,49.005886765844004,49.39264874331949,79.36499923871531,17.129890420075878,40.56111493337403,28.430796916547553,5,48
2026-11-29,62.929490272913604,68.8209837218994,42.083000563571886,49.09093972563561,75.43112503728216,14.076331553057885,35.77154101465998,34.71555487136844,5,49
2026-12-06,58.331305050984774,71.35973335956645,43.36454581061938,48.33188761049284,81.65162476669026,17.370486747678164,37.61749998201491,34.49397089450276,5,50
2026-12-13,56.63001292698286,73.37637417763716,43.35558162856677,54.00050542137293,78.50508326422903,9.623739606122548,33.94437160139727,39.98680417619063,5,51
2026-12-20,62.27570638962441,62.59310626760893,42.78065328145397,49.14132384770677,76.51939308355676,9.201179336269492,34.48964529676225,28.59645069133558,5,52
